,IT_NORD,IT_CNOR,IT_SARD,IT_CSUD,IT_SUD,IT_CALA,IT_SICI,IT
2023-01-11 11:00:00+01:00,22810.0,3919.0,1057.0,7417.0,2060.0,740.0,2150.0,40153.0
2023-01-11 12:00:00+01:00,21638.0,3595.0,1112.0,7022.0,2286.0,670.0,2075.0,38398.0
2023-01-11 13:00:00+01:00,21660.0,3547.0,1090.0,6734.0,1995.0,692.0,2007.0,37725.0
2023-01-11 14:00:00+01:00,22235.0,3722.0,1087.0,6880.0,1931.0,702.0,2040.0,38597.0
2023-01-11 15:00:00+01:00,22718.0,3737.0,1077.0,6945.0,1969.0,742.0,2162.0,39350.0
2023-01-11 16:00:00+01:00,22953.0,3652.0,1085.0,7070.0,2084.0,827.0,2210.0,39881.0
2023-01-11 17:00:00+01:00,23717.0,3662.0,1112.0,7787.0,2222.0,900.0,2420.0,41820.0
2023-01-11 18:00:00+01:00,23569.0,3654.0,1152.0,7520.0,2360.0,1005.0,2482.0,41742.0
2023-01-11 19:00:00+01:00,22888.0,3610.0,1182.0,7582.0,2348.0,1017.0,2515.0,41142.0
2023-01-11 20:00:00+01:00,21824.0,3398.0,1175.0,7263.0,2302.0,947.0,2477.0,39386.0
2023-01-11 21:00:00+01:00,20116.0,3137.0,1100.0,6799.0,2104.0,782.0,2317.0,36355.0
2023-01-11 22:00:00+01:00,17816.0,2819.0,992.0,6188.0,1837.0,680.0,2132.0,32464.0
2023-01-11 23:00:00+01:00,16162.0,2555.0,915.0,5439.0,1592.0,722.0,1897.0,29282.0
2023-01-12 00:00:00+01:00,15414.0,2362.0,782.0,5031.0,1267.0,530.0,1597.0,26983.0
2023-01-12 01:00:00+01:00,14629.0,2260.0,727.0,4614.0,1205.0,492.0,1457.0,25384.0
2023-01-12 02:00:00+01:00,14275.0,2282.0,705.0,4404.0,1164.0,465.0,1402.0,24697.0
2023-01-12 03:00:00+01:00,14149.0,2229.0,697.0,4319.0,1115.0,475.0,1375.0,24359.0
2023-01-12 04:00:00+01:00,14224.0,2276.0,762.0,4244.0,1079.0,537.0,1365.0,24487.0
2023-01-12 05:00:00+01:00,15078.0,2411.0,800.0,4554.0,1144.0,550.0,1447.0,25984.0
2023-01-12 06:00:00+01:00,18560.0,2812.0,875.0,5392.0,1398.0,632.0,1682.0,31351.0
2023-01-12 07:00:00+01:00,22577.0,3412.0,1060.0,6268.0,1720.0,752.0,2020.0,37809.0
2023-01-12 08:00:00+01:00,25058.0,3928.0,1122.0,6780.0,1887.0,970.0,2162.0,41907.0
2023-01-12 09:00:00+01:00,25438.0,4106.0,1145.0,7056.0,2063.0,902.0,2277.0,42987.0
2023-01-12 10:00:00+01:00,24819.0,4045.0,1077.0,7068.0,2147.0,832.0,2200.0,42188.0
2023-01-12 11:00:00+01:00,24390.0,4012.0,1050.0,7008.0,2211.0,792.0,2177.0,41640.0
2023-01-12 12:00:00+01:00,22023.0,3570.0,1072.0,6892.0,2214.0,782.0,2112.0,38665.0
2023-01-12 13:00:00+01:00,22280.0,3610.0,1055.0,6719.0,2151.0,777.0,2072.0,38664.0
2023-01-12 14:00:00+01:00,22784.0,3761.0,1042.0,7037.0,1925.0,797.0,2140.0,39486.0
2023-01-12 15:00:00+01:00,23258.0,3859.0,1027.0,7226.0,1918.0,857.0,2212.0,40357.0
2023-01-12 16:00:00+01:00,23782.0,3882.0,1022.0,7230.0,1989.0,900.0,2260.0,41065.0
2023-01-12 17:00:00+01:00,24360.0,3842.0,1112.0,7657.0,2221.0,905.0,2405.0,42502.0
2023-01-12 18:00:00+01:00,23900.0,3713.0,1127.0,7646.0,2220.0,985.0,2477.0,42068.0
2023-01-12 19:00:00+01:00,23293.0,3630.0,1157.0,7643.0,2254.0,962.0,2547.0,41486.0
2023-01-12 20:00:00+01:00,22254.0,3475.0,1152.0,7341.0,2161.0,987.0,2532.0,39902.0
2023-01-12 21:00:00+01:00,20577.0,3255.0,1070.0,6781.0,1968.0,920.0,2357.0,36928.0
2023-01-12 22:00:00+01:00,18505.0,2930.0,962.0,6078.0,1786.0,750.0,2147.0,33158.0
2023-01-12 23:00:00+01:00,16670.0,2677.0,845.0,5498.0,1534.0,705.0,1890.0,29819.0
2023-01-13 00:00:00+01:00,15596.0,2231.0,797.0,4713.0,1358.0,642.0,1612.0,26949.0
2023-01-13 01:00:00+01:00,15019.0,2109.0,760.0,4482.0,1148.0,577.0,1462.0,25557.0
2023-01-13 02:00:00+01:00,14492.0,2115.0,735.0,4256.0,1118.0,550.0,1390.0,24656.0
2023-01-13 03:00:00+01:00,14507.0,2077.0,730.0,4174.0,1101.0,547.0,1375.0,24511.0
2023-01-13 04:00:00+01:00,14325.0,2082.0,765.0,4187.0,1125.0,537.0,1397.0,24418.0
2023-01-13 05:00:00+01:00,15526.0,2210.0,807.0,4440.0,1215.0,612.0,1495.0,26305.0
2023-01-13 06:00:00+01:00,18995.0,2654.0,917.0,5283.0,1406.0,675.0,1702.0,31632.0
2023-01-13 07:00:00+01:00,23023.0,3148.0,1067.0,5856.0,1916.0,722.0,1957.0,37689.0
2023-01-13 08:00:00+01:00,25335.0,3652.0,1132.0,6447.0,2152.0,825.0,2137.0,41680.0
2023-01-13 09:00:00+01:00,25953.0,3901.0,1147.0,6823.0,2294.0,887.0,2275.0,43280.0
2023-01-13 10:00:00+01:00,25602.0,3960.0,1147.0,6900.0,2633.0,940.0,2142.0,43324.0
2023-01-13 11:00:00+01:00,25448.0,3975.0,1057.0,6801.0,2439.0,995.0,2167.0,42882.0
2023-01-13 12:00:00+01:00,23201.0,3816.0,1087.0,6849.0,2418.0,932.0,1982.0,40285.0
2023-01-13 13:00:00+01:00,22853.0,3639.0,1022.0,6543.0,2303.0,922.0,2015.0,39297.0
2023-01-13 14:00:00+01:00,23467.0,3773.0,1085.0,6602.0,2056.0,970.0,2092.0,40045.0
2023-01-13 15:00:00+01:00,23450.0,3687.0,1102.0,6637.0,2217.0,930.0,2142.0,40165.0
2023-01-13 16:00:00+01:00,23780.0,3690.0,1075.0,6744.0,2527.0,855.0,2180.0,40851.0
2023-01-13 17:00:00+01:00,24532.0,3733.0,1115.0,7174.0,2502.0,892.0,2357.0,42305.0
2023-01-13 18:00:00+01:00,24395.0,3634.0,1180.0,7514.0,2394.0,920.0,2457.0,42494.0
2023-01-13 19:00:00+01:00,23641.0,3503.0,1202.0,7434.0,2469.0,935.0,2535.0,41719.0
2023-01-13 20:00:00+01:00,21809.0,3191.0,1190.0,6987.0,2398.0,915.0,2507.0,38997.0
2023-01-13 21:00:00+01:00,19982.0,2915.0,1110.0,6347.0,2307.0,800.0,2345.0,35806.0
2023-01-13 22:00:00+01:00,18051.0,2546.0,1017.0,5740.0,2029.0,717.0,2115.0,32215.0
2023-01-13 23:00:00+01:00,16614.0,2278.0,925.0,5046.0,1839.0,635.0,1862.0,29199.0
2023-01-14 00:00:00+01:00,15096.0,2142.0,822.0,4568.0,1724.0,510.0,1545.0,26407.0
2023-01-14 01:00:00+01:00,14141.0,2045.0,775.0,4202.0,1556.0,522.0,1435.0,24676.0
2023-01-14 02:00:00+01:00,13790.0,1997.0,740.0,4007.0,1502.0,495.0,1367.0,23898.0
2023-01-14 03:00:00+01:00,13637.0,1925.0,722.0,3922.0,1460.0,465.0,1335.0,23466.0
2023-01-14 04:00:00+01:00,13573.0,1976.0,735.0,3939.0,1455.0,475.0,1340.0,23493.0
2023-01-14 05:00:00+01:00,13951.0,1988.0,757.0,4137.0,1419.0,477.0,1410.0,24139.0
2023-01-14 06:00:00+01:00,15650.0,2272.0,842.0,4754.0,1407.0,607.0,1557.0,27089.0
2023-01-14 07:00:00+01:00,17677.0,2607.0,950.0,5297.0,1655.0,650.0,1752.0,30588.0
2023-01-14 08:00:00+01:00,19028.0,2901.0,1022.0,5808.0,1822.0,785.0,1980.0,33346.0
2023-01-14 09:00:00+01:00,19334.0,3035.0,1062.0,6055.0,2112.0,862.0,2200.0,34660.0
2023-01-14 10:00:00+01:00,19490.0,3036.0,997.0,6165.0,1805.0,817.0,2082.0,34392.0
2023-01-14 11:00:00+01:00,18900.0,2953.0,960.0,6108.0,1645.0,780.0,1995.0,33341.0
2023-01-14 12:00:00+01:00,17339.0,2676.0,952.0,5598.0,1565.0,767.0,2012.0,30909.0
2023-01-14 13:00:00+01:00,16245.0,2507.0,955.0,5359.0,1709.0,750.0,1917.0,29442.0
2023-01-14 14:00:00+01:00,15720.0,2484.0,995.0,5383.0,1657.0,757.0,2052.0,29048.0
2023-01-14 15:00:00+01:00,15747.0,2512.0,987.0,5518.0,1622.0,702.0,2005.0,29093.0
2023-01-14 16:00:00+01:00,16318.0,2579.0,997.0,5764.0,1800.0,667.0,2007.0,30132.0
2023-01-14 17:00:00+01:00,17987.0,2746.0,1070.0,6406.0,2072.0,730.0,2255.0,33266.0
2023-01-14 18:00:00+01:00,18998.0,2896.0,1115.0,6480.0,2399.0,735.0,2330.0,34953.0
2023-01-14 19:00:00+01:00,19309.0,2981.0,1162.0,6685.0,2521.0,772.0,2430.0,35860.0
2023-01-14 20:00:00+01:00,18234.0,2848.0,1160.0,6523.0,2579.0,715.0,2397.0,34456.0
2023-01-14 21:00:00+01:00,16847.0,2624.0,1077.0,5964.0,2409.0,707.0,2222.0,31850.0
2023-01-14 22:00:00+01:00,15688.0,2362.0,1002.0,5464.0,2260.0,672.0,2032.0,29480.0
2023-01-14 23:00:00+01:00,14388.0,2137.0,922.0,4963.0,1988.0,565.0,1842.0,26805.0
2023-01-15 00:00:00+01:00,13067.0,1963.0,822.0,4483.0,1578.0,602.0,1660.0,24175.0
2023-01-15 01:00:00+01:00,12186.0,1825.0,757.0,4131.0,1427.0,542.0,1500.0,22368.0
2023-01-15 02:00:00+01:00,11672.0,1738.0,717.0,3975.0,1276.0,470.0,1407.0,21255.0
2023-01-15 03:00:00+01:00,11481.0,1694.0,705.0,3913.0,1230.0,437.0,1375.0,20835.0
2023-01-15 04:00:00+01:00,12020.0,1685.0,705.0,3905.0,991.0,465.0,1342.0,21113.0
2023-01-15 05:00:00+01:00,12086.0,1653.0,725.0,3928.0,1037.0,457.0,1345.0,21231.0
2023-01-15 06:00:00+01:00,12521.0,1758.0,765.0,4048.0,1164.0,492.0,1430.0,22178.0
2023-01-15 07:00:00+01:00,13285.0,1889.0,830.0,4176.0,1233.0,562.0,1477.0,23452.0
2023-01-15 08:00:00+01:00,13774.0,2026.0,902.0,4476.0,1372.0,705.0,1735.0,24990.0
2023-01-15 09:00:00+01:00,14751.0,2209.0,1002.0,4799.0,1290.0,812.0,1995.0,26858.0
2023-01-15 10:00:00+01:00,15075.0,2293.0,1035.0,5141.0,1164.0,880.0,2045.0,27633.0
2023-01-15 11:00:00+01:00,15229.0,2425.0,1027.0,5288.0,1154.0,860.0,1965.0,27948.0
2023-01-15 12:00:00+01:00,14663.0,2375.0,1042.0,5462.0,1370.0,867.0,1955.0,27734.0
2023-01-15 13:00:00+01:00,14121.0,2246.0,1022.0,5367.0,1482.0,805.0,1917.0,26960.0
2023-01-15 14:00:00+01:00,13883.0,2271.0,970.0,5298.0,1497.0,795.0,1855.0,26569.0
2023-01-15 15:00:00+01:00,14155.0,2213.0,940.0,5283.0,1469.0,802.0,1882.0,26744.0
2023-01-15 16:00:00+01:00,14748.0,2246.0,907.0,5380.0,1552.0,790.0,1960.0,27583.0
2023-01-15 17:00:00+01:00,16515.0,2496.0,1002.0,5835.0,1830.0,822.0,2040.0,30540.0
2023-01-15 18:00:00+01:00,17704.0,2622.0,1085.0,6090.0,1823.0,840.0,2172.0,32336.0
2023-01-15 19:00:00+01:00,18254.0,2719.0,1130.0,6396.0,1872.0,855.0,2270.0,33496.0
2023-01-15 20:00:00+01:00,17493.0,2623.0,1142.0,6371.0,1854.0,832.0,2310.0,32625.0
2023-01-15 21:00:00+01:00,16321.0,2466.0,1055.0,5805.0,1842.0,805.0,2172.0,30466.0
2023-01-15 22:00:00+01:00,15296.0,2295.0,962.0,5357.0,1613.0,775.0,2000.0,28298.0
2023-01-15 23:00:00+01:00,13919.0,2051.0,870.0,4726.0,1395.0,742.0,1765.0,25468.0
2023-01-16 00:00:00+01:00,12564.0,1894.0,745.0,4215.0,1497.0,492.0,1497.0,22904.0
2023-01-16 01:00:00+01:00,11994.0,1819.0,697.0,3894.0,1409.0,462.0,1390.0,21665.0
2023-01-16 02:00:00+01:00,11806.0,1810.0,675.0,3703.0,1417.0,455.0,1312.0,21178.0
2023-01-16 03:00:00+01:00,11816.0,1800.0,660.0,3693.0,1382.0,430.0,1302.0,21083.0
2023-01-16 04:00:00+01:00,12224.0,1840.0,670.0,3753.0,1380.0,425.0,1322.0,21614.0
2023-01-16 05:00:00+01:00,13724.0,1997.0,705.0,4065.0,1417.0,457.0,1382.0,23747.0
2023-01-16 06:00:00+01:00,17636.0,2511.0,832.0,5012.0,1609.0,580.0,1612.0,29792.0
2023-01-16 07:00:00+01:00,21830.0,3123.0,987.0,5991.0,1947.0,682.0,1887.0,36447.0
2023-01-16 08:00:00+01:00,24664.0,3640.0,1067.0,6666.0,2137.0,797.0,2087.0,41058.0
2023-01-16 09:00:00+01:00,25510.0,3825.0,1117.0,7043.0,2211.0,825.0,2160.0,42691.0
2023-01-16 10:00:00+01:00,25324.0,3774.0,1092.0,7040.0,2083.0,795.0,2092.0,42200.0
2023-01-16 11:00:00+01:00,25139.0,3736.0,1060.0,7088.0,2056.0,770.0,2032.0,41881.0
2023-01-16 12:00:00+01:00,23570.0,3504.0,1070.0,6853.0,2077.0,762.0,1992.0,39828.0
2023-01-16 13:00:00+01:00,23640.0,3432.0,1070.0,6732.0,2085.0,767.0,1975.0,39701.0
2023-01-16 14:00:00+01:00,24232.0,3573.0,1065.0,6759.0,2114.0,800.0,2045.0,40588.0
2023-01-16 15:00:00+01:00,24551.0,3655.0,1047.0,6899.0,2156.0,805.0,2080.0,41193.0
2023-01-16 16:00:00+01:00,24798.0,3717.0,1055.0,7075.0,2284.0,812.0,2145.0,41886.0
2023-01-16 17:00:00+01:00,24892.0,3796.0,1097.0,7465.0,2483.0,875.0,2317.0,42925.0
2023-01-16 18:00:00+01:00,24524.0,3714.0,1142.0,7453.0,2491.0,902.0,2400.0,42626.0
2023-01-16 19:00:00+01:00,23695.0,3593.0,1167.0,7505.0,2493.0,892.0,2452.0,41797.0
2023-01-16 20:00:00+01:00,22127.0,3294.0,1132.0,7145.0,2393.0,837.0,2422.0,39350.0
2023-01-16 21:00:00+01:00,20305.0,3020.0,1050.0,6525.0,2239.0,780.0,2262.0,36181.0
2023-01-16 22:00:00+01:00,18165.0,2683.0,960.0,5864.0,2024.0,707.0,2032.0,32435.0
2023-01-16 23:00:00+01:00,16715.0,2404.0,860.0,5221.0,1771.0,615.0,1780.0,29366.0
2023-01-17 00:00:00+01:00,16007.0,2319.0,810.0,4819.0,1519.0,550.0,1605.0,27629.0
2023-01-17 01:00:00+01:00,15300.0,2222.0,757.0,4478.0,1317.0,542.0,1460.0,26076.0
2023-01-17 02:00:00+01:00,15097.0,2225.0,742.0,4334.0,1164.0,535.0,1400.0,25497.0
2023-01-17 03:00:00+01:00,14884.0,2250.0,730.0,4309.0,1143.0,522.0,1372.0,25210.0
2023-01-17 04:00:00+01:00,15270.0,2277.0,747.0,4396.0,1138.0,535.0,1417.0,25780.0
2023-01-17 05:00:00+01:00,16584.0,2467.0,790.0,4574.0,1292.0,595.0,1492.0,27794.0
2023-01-17 06:00:00+01:00,20202.0,2883.0,910.0,5417.0,1480.0,652.0,1692.0,33236.0
2023-01-17 07:00:00+01:00,24133.0,3456.0,1092.0,6234.0,1835.0,775.0,1962.0,39487.0
2023-01-17 08:00:00+01:00,26714.0,3961.0,1135.0,6703.0,2255.0,842.0,2120.0,43730.0
2023-01-17 09:00:00+01:00,26606.0,4194.0,1140.0,7077.0,2428.0,847.0,2245.0,44537.0
2023-01-17 10:00:00+01:00,26564.0,4028.0,1090.0,7032.0,2484.0,857.0,2180.0,44235.0
2023-01-17 11:00:00+01:00,26399.0,3659.0,1030.0,6761.0,2420.0,775.0,2202.0,43246.0
2023-01-17 12:00:00+01:00,25029.0,3571.0,1062.0,6854.0,2326.0,795.0,2047.0,41684.0
2023-01-17 13:00:00+01:00,25030.0,3459.0,1107.0,6688.0,2126.0,822.0,2072.0,41304.0
2023-01-17 14:00:00+01:00,26031.0,3847.0,1045.0,6968.0,2148.0,807.0,2060.0,42906.0
2023-01-17 15:00:00+01:00,26476.0,3933.0,1100.0,6995.0,2135.0,852.0,2175.0,43666.0
2023-01-17 16:00:00+01:00,26464.0,3914.0,1125.0,7254.0,2149.0,932.0,2195.0,44033.0
2023-01-17 17:00:00+01:00,26203.0,3668.0,1112.0,7687.0,2417.0,847.0,2350.0,44284.0
2023-01-17 18:00:00+01:00,26546.0,3774.0,1187.0,7892.0,2314.0,917.0,2527.0,45157.0
2023-01-17 19:00:00+01:00,25832.0,3639.0,1227.0,7957.0,2358.0,902.0,2587.0,44502.0
2023-01-17 20:00:00+01:00,23754.0,3375.0,1210.0,7608.0,2251.0,870.0,2552.0,41620.0
2023-01-17 21:00:00+01:00,22044.0,3178.0,1107.0,6924.0,2121.0,867.0,2367.0,38608.0
2023-01-17 22:00:00+01:00,19698.0,2800.0,995.0,6254.0,1887.0,710.0,2167.0,34511.0
2023-01-17 23:00:00+01:00,18109.0,2540.0,877.0,5606.0,1585.0,632.0,1877.0,31226.0
2023-01-18 00:00:00+01:00,16143.0,2415.0,817.0,5254.0,1371.0,577.0,1555.0,28132.0
2023-01-18 01:00:00+01:00,15164.0,2335.0,775.0,5005.0,1174.0,515.0,1432.0,26400.0
2023-01-18 02:00:00+01:00,14694.0,2310.0,745.0,4704.0,1193.0,470.0,1367.0,25483.0
2023-01-18 03:00:00+01:00,14582.0,2191.0,735.0,4536.0,1133.0,462.0,1347.0,24986.0
2023-01-18 04:00:00+01:00,14767.0,2184.0,750.0,4509.0,1111.0,450.0,1340.0,25111.0
2023-01-18 05:00:00+01:00,15857.0,2277.0,792.0,4754.0,1197.0,460.0,1417.0,26754.0
2023-01-18 06:00:00+01:00,19608.0,2768.0,902.0,5540.0,1425.0,572.0,1637.0,32452.0
2023-01-18 07:00:00+01:00,23549.0,3304.0,1062.0,6393.0,1690.0,647.0,1905.0,38550.0
2023-01-18 08:00:00+01:00,26293.0,3802.0,1160.0,7128.0,1911.0,797.0,2080.0,43171.0
2023-01-18 09:00:00+01:00,27241.0,4014.0,1227.0,7469.0,2070.0,830.0,2160.0,45011.0
2023-01-18 10:00:00+01:00,27370.0,4122.0,1255.0,7409.0,2134.0,930.0,2130.0,45350.0
2023-01-18 11:00:00+01:00,27838.0,3893.0,1210.0,7324.0,2034.0,885.0,2065.0,45249.0
2023-01-18 12:00:00+01:00,25526.0,3907.0,1235.0,7519.0,1766.0,847.0,2065.0,42865.0
2023-01-18 13:00:00+01:00,25301.0,3757.0,1142.0,7326.0,1650.0,832.0,1970.0,41978.0
2023-01-18 14:00:00+01:00,26218.0,3955.0,1155.0,7414.0,1681.0,827.0,2057.0,43307.0
2023-01-18 15:00:00+01:00,26575.0,4046.0,1147.0,7539.0,1871.0,835.0,2040.0,44053.0
2023-01-18 16:00:00+01:00,26183.0,4123.0,1182.0,7746.0,1772.0,885.0,2172.0,44063.0
2023-01-18 17:00:00+01:00,26065.0,3918.0,1212.0,7650.0,2360.0,930.0,2285.0,44420.0
2023-01-18 18:00:00+01:00,26013.0,3847.0,1230.0,7592.0,2622.0,895.0,2357.0,44556.0
2023-01-18 19:00:00+01:00,25215.0,3773.0,1245.0,7627.0,2549.0,925.0,2427.0,43761.0
2023-01-18 20:00:00+01:00,23389.0,3522.0,1232.0,7316.0,2444.0,912.0,2405.0,41220.0
2023-01-18 21:00:00+01:00,21572.0,3229.0,1155.0,6902.0,2143.0,812.0,2257.0,38070.0
2023-01-18 22:00:00+01:00,19161.0,2875.0,1062.0,6184.0,1961.0,692.0,2062.0,33997.0
2023-01-18 23:00:00+01:00,17420.0,2582.0,967.0,5529.0,1675.0,620.0,1777.0,30570.0
2023-01-19 00:00:00+01:00,15870.0,2408.0,810.0,4979.0,1521.0,535.0,1572.0,27695.0
2023-01-19 01:00:00+01:00,15106.0,2349.0,752.0,4541.0,1458.0,502.0,1445.0,26153.0
2023-01-19 02:00:00+01:00,14791.0,2315.0,722.0,4330.0,1373.0,467.0,1402.0,25400.0
2023-01-19 03:00:00+01:00,14789.0,2303.0,727.0,4248.0,1351.0,442.0,1390.0,25250.0
2023-01-19 04:00:00+01:00,14736.0,2333.0,742.0,4297.0,1420.0,402.0,1342.0,25272.0
2023-01-19 05:00:00+01:00,15852.0,2429.0,762.0,4518.0,1582.0,420.0,1427.0,26990.0
2023-01-19 06:00:00+01:00,19265.0,2859.0,872.0,5197.0,1859.0,520.0,1637.0,32209.0
2023-01-19 07:00:00+01:00,22956.0,3325.0,1040.0,5953.0,2170.0,582.0,1860.0,37886.0
2023-01-19 08:00:00+01:00,25807.0,3829.0,1127.0,6638.0,2407.0,742.0,2042.0,42592.0
2023-01-19 09:00:00+01:00,26510.0,3985.0,1227.0,6958.0,2584.0,785.0,2102.0,44151.0
2023-01-19 10:00:00+01:00,26487.0,3905.0,1187.0,7254.0,2415.0,740.0,2062.0,44050.0
2023-01-19 11:00:00+01:00,26027.0,3982.0,1247.0,7437.0,2470.0,697.0,1925.0,43785.0
2023-01-19 12:00:00+01:00,24389.0,3681.0,1285.0,7196.0,1901.0,750.0,1962.0,41164.0
2023-01-19 13:00:00+01:00,24689.0,3465.0,1215.0,6975.0,2092.0,772.0,1945.0,41153.0
2023-01-19 14:00:00+01:00,25583.0,3709.0,1225.0,7064.0,2042.0,847.0,2070.0,42540.0
2023-01-19 15:00:00+01:00,25794.0,3774.0,1187.0,7220.0,2014.0,847.0,2125.0,42961.0
2023-01-19 16:00:00+01:00,25644.0,3866.0,1192.0,7382.0,2176.0,780.0,2112.0,43152.0
2023-01-19 17:00:00+01:00,25780.0,3969.0,1225.0,7780.0,2364.0,797.0,2330.0,44245.0
2023-01-19 18:00:00+01:00,24986.0,3897.0,1222.0,7691.0,2592.0,845.0,2420.0,43653.0
2023-01-19 19:00:00+01:00,24215.0,3810.0,1227.0,7613.0,2588.0,937.0,2532.0,42922.0
2023-01-19 20:00:00+01:00,22500.0,3545.0,1197.0,7207.0,2447.0,860.0,2520.0,40276.0
2023-01-19 21:00:00+01:00,20578.0,3289.0,1130.0,6689.0,2202.0,745.0,2382.0,37015.0
2023-01-19 22:00:00+01:00,18485.0,2927.0,1042.0,5945.0,2102.0,657.0,2207.0,33365.0
2023-01-19 23:00:00+01:00,17124.0,2643.0,937.0,5292.0,1932.0,507.0,1892.0,30327.0
2023-01-20 00:00:00+01:00,15951.0,2500.0,837.0,5340.0,1377.0,505.0,1565.0,28075.0
2023-01-20 01:00:00+01:00,15190.0,2343.0,780.0,4936.0,1198.0,470.0,1435.0,26352.0
2023-01-20 02:00:00+01:00,14632.0,2322.0,750.0,4826.0,1061.0,447.0,1375.0,25413.0
2023-01-20 03:00:00+01:00,14602.0,2315.0,740.0,4679.0,1062.0,417.0,1342.0,25157.0
2023-01-20 04:00:00+01:00,14728.0,2307.0,735.0,4577.0,1117.0,452.0,1405.0,25321.0
2023-01-20 05:00:00+01:00,15771.0,2502.0,765.0,4767.0,1289.0,482.0,1495.0,27071.0
2023-01-20 06:00:00+01:00,19178.0,2944.0,877.0,5562.0,1524.0,567.0,1722.0,32374.0
2023-01-20 07:00:00+01:00,23241.0,3494.0,1072.0,6385.0,1841.0,635.0,2030.0,38698.0
2023-01-20 08:00:00+01:00,26141.0,3904.0,1175.0,6894.0,2071.0,670.0,2215.0,43070.0
2023-01-20 09:00:00+01:00,27226.0,4119.0,1247.0,7214.0,2070.0,752.0,2347.0,44975.0
2023-01-20 10:00:00+01:00,27411.0,3899.0,1177.0,7103.0,2201.0,765.0,2197.0,44753.0
2023-01-20 11:00:00+01:00,26887.0,4057.0,1172.0,7196.0,2031.0,790.0,2107.0,44240.0
2023-01-20 12:00:00+01:00,25328.0,3652.0,1192.0,7119.0,2079.0,812.0,2120.0,42302.0
2023-01-20 13:00:00+01:00,25065.0,3649.0,1177.0,7264.0,2044.0,727.0,2060.0,41986.0
2023-01-20 14:00:00+01:00,25463.0,3869.0,1152.0,7413.0,2095.0,805.0,2107.0,42904.0
2023-01-20 15:00:00+01:00,25300.0,3865.0,1142.0,7522.0,2182.0,787.0,2125.0,42923.0
2023-01-20 16:00:00+01:00,24963.0,3831.0,1182.0,7507.0,2398.0,762.0,2120.0,42763.0
2023-01-20 17:00:00+01:00,24958.0,3722.0,1265.0,7737.0,2664.0,802.0,2455.0,43603.0
2023-01-20 18:00:00+01:00,24499.0,3838.0,1280.0,8128.0,2618.0,845.0,2470.0,43678.0
2023-01-20 19:00:00+01:00,23951.0,3837.0,1292.0,8261.0,2517.0,877.0,2545.0,43280.0
2023-01-20 20:00:00+01:00,22150.0,3613.0,1262.0,7850.0,2463.0,817.0,2492.0,40647.0
2023-01-20 21:00:00+01:00,20266.0,3310.0,1185.0,7217.0,2370.0,715.0,2372.0,37435.0
2023-01-20 22:00:00+01:00,18063.0,3025.0,1092.0,6580.0,2258.0,695.0,2127.0,33840.0
2023-01-20 23:00:00+01:00,16378.0,2733.0,972.0,5979.0,2034.0,615.0,1865.0,30576.0
2023-01-21 00:00:00+01:00,15705.0,2462.0,857.0,5338.0,1372.0,555.0,1552.0,27841.0
2023-01-21 01:00:00+01:00,14796.0,2340.0,790.0,4852.0,1213.0,555.0,1432.0,25978.0
2023-01-21 02:00:00+01:00,14340.0,2238.0,755.0,4718.0,1061.0,552.0,1372.0,25036.0
2023-01-21 03:00:00+01:00,14099.0,2193.0,740.0,4590.0,1024.0,510.0,1337.0,24493.0
2023-01-21 04:00:00+01:00,13992.0,2133.0,752.0,4327.0,1436.0,460.0,1365.0,24465.0
2023-01-21 05:00:00+01:00,14207.0,2224.0,797.0,4428.0,1446.0,512.0,1427.0,25041.0
2023-01-21 06:00:00+01:00,15947.0,2427.0,855.0,4851.0,1603.0,572.0,1577.0,27832.0
2023-01-21 07:00:00+01:00,17998.0,2672.0,955.0,5342.0,1703.0,627.0,1752.0,31049.0
2023-01-21 08:00:00+01:00,19527.0,2861.0,1055.0,5628.0,2088.0,687.0,1905.0,33751.0
2023-01-21 09:00:00+01:00,20177.0,3057.0,1157.0,6133.0,2301.0,715.0,2060.0,35600.0
2023-01-21 10:00:00+01:00,19755.0,3056.0,1185.0,6265.0,2228.0,740.0,2060.0,35289.0
2023-01-21 11:00:00+01:00,18791.0,2882.0,1162.0,6320.0,2098.0,637.0,1917.0,33807.0
2023-01-21 12:00:00+01:00,17467.0,2750.0,1240.0,6339.0,2233.0,645.0,2037.0,32711.0
2023-01-21 13:00:00+01:00,16333.0,2585.0,1137.0,6073.0,2355.0,677.0,2095.0,31255.0
2023-01-21 14:00:00+01:00,16057.0,2566.0,1087.0,6145.0,2243.0,697.0,2150.0,30945.0
2023-01-21 15:00:00+01:00,16074.0,2601.0,1112.0,6357.0,2049.0,697.0,2235.0,31125.0
2023-01-21 16:00:00+01:00,16496.0,2673.0,1117.0,6534.0,2075.0,667.0,2267.0,31829.0
2023-01-21 17:00:00+01:00,18241.0,2863.0,1145.0,6944.0,2339.0,667.0,2477.0,34676.0
2023-01-21 18:00:00+01:00,19579.0,3048.0,1267.0,7044.0,2527.0,730.0,2507.0,36702.0
2023-01-21 19:00:00+01:00,19625.0,3176.0,1315.0,7291.0,2471.0,810.0,2565.0,37253.0
2023-01-21 20:00:00+01:00,18362.0,2968.0,1292.0,6979.0,2487.0,725.0,2555.0,35368.0
